Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2024-01-31,Koto Tangah,IKUR KOTO,76,60,78.95
2024-01-31,Koto Tangah,ANAK AIR,123,83,67.48
2024-01-31,Koto Tangah,TUNGGUL HITAM,138,89,64.49
2024-02-29,Bungus Teluk Kabung,BUNGUS,71,45,63.38
2024-02-29,Lubuk Kilangan,LUBUK KILANGAN,121,102,84.3
2024-02-29,Lubuk Begalung,LUBUK BEGALUNG,147,99,67.35
2024-02-29,Lubuk Begalung,PEGAMBIRAN,75,56,74.67
2024-02-29,Padang Selatan,SEBERANG PADANG,109,98,89.91
2024-02-29,Padang Selatan,PEMANCUNGAN,105,70,66.67
2024-02-29,Padang Selatan,RAWANG,131,114,87.02
2024-02-29,Padang Timur,ANDALAS,59,42,71.19
2024-02-29,Padang Timur,PARAK KARAKAH,135,96,71.11
2024-02-29,Padang Barat,PADANG PASIR,139,105,75.54
2024-02-29,Padang Utara,ULAK KARANG,76,57,75.0
2024-02-29,Padang Utara,AIR TAWAR,135,92,68.15
2024-02-29,Padang Utara,ALAI,117,89,76.07
2024-02-29,Nanggalo,NANGGALO,85,59,69.41
2024-02-29,Nanggalo,LAPAI,113,94,83.19
2024-02-29,Kuranji,BELIMBING,55,45,81.82
2024-02-29,Kuranji,KURANJI,68,53,77.94
2024-02-29,Kuranji,AMBACANG,144,120,83.33
2024-02-29,Pauh,PAUH,59,42,71.19
2024-02-29,Koto Tangah,AIR DINGIN,98,81,82.65
2024-02-29,Koto Tangah,LB.BUAYA,101,91,90.1
2024-02-29,Koto Tangah,IKUR KOTO,61,45,73.77
2024-02-29,Koto Tangah,ANAK AIR,128,94,73.44
2024-02-29,Koto Tangah,TUNGGUL HITAM,118,87,73.73
2024-03-31,Bungus Teluk Kabung,BUNGUS,82,52,63.41
2024-03-31,Lubuk Kilangan,LUBUK KILANGAN,123,92,74.8
2024-03-31,Lubuk Begalung,LUBUK BEGALUNG,153,111,72.55
2024-03-31,Lubuk Begalung,PEGAMBIRAN,87,61,70.11
2024-03-31,Padang Selatan,SEBERANG PADANG,123,111,90.24
2024-03-31,Padang Selatan,PEMANCUNGAN,158,140,88.61
2024-03-31,Padang Selatan,RAWANG,130,101,77.69
2024-03-31,Padang Timur,ANDALAS,136,117,86.03
2024-03-31,Padang Timur,PARAK KARAKAH,99,87,87.88
2024-03-31,Padang Barat,PADANG PASIR,62,47,75.81
2024-03-31,Padang Utara,ULAK KARANG,95,82,86.32
2024-03-31,Padang Utara,AIR TAWAR,131,97,74.05
2024-03-31,Padang Utara,ALAI,71,63,88.73
2024-03-31,Nanggalo,NANGGALO,49,38,77.55
2024-03-31,Nanggalo,LAPAI,105,74,70.48
2024-03-31,Kuranji,BELIMBING,77,66,85.71
2024-03-31,Kuranji,KURANJI,62,44,70.97
2024-03-31,Kuranji,AMBACANG,128,101,78.91
2024-03-31,Pauh,PAUH,128,115,89.84
2024-03-31,Koto Tangah,AIR DINGIN,119,105,88.24
2024-03-31,Koto Tangah,LB.BUAYA,81,60,74.07
2024-03-31,Koto Tangah,IKUR KOTO,144,114,79.17
2024-03-31,Koto Tangah,ANAK AIR,136,90,66.18
2024-03-31,Koto Tangah,TUNGGUL HITAM,85,69,81.18
2024-04-30,Bungus Teluk Kabung,BUNGUS,116,95,81.9
2024-04-30,Lubuk Kilangan,LUBUK KILANGAN,95,67,70.53
2024-04-30,Lubuk Begalung,LUBUK BEGALUNG,153,98,64.05
2024-04-30,Lubuk Begalung,PEGAMBIRAN,96,69,71.88
2024-04-30,Padang Selatan,SEBERANG PADANG,153,110,71.9
2024-04-30,Padang Selatan,PEMANCUNGAN,121,107,88.43
2024-04-30,Padang Selatan,RAWANG,83,67,80.72
2024-04-30,Padang Timur,ANDALAS,75,68,90.67
2024-04-30,Padang Timur,PARAK KARAKAH,69,52,75.36
2024-04-30,Padang Barat,PADANG PASIR,56,43,76.79
2024-04-30,Padang Utara,ULAK KARANG,71,54,76.06
2024-04-30,Padang Utara,AIR TAWAR,117,94,80.34
2024-04-30,Padang Utara,ALAI,68,60,88.24
2024-04-30,Nanggalo,NANGGALO,121,84,69.42
2024-04-30,Nanggalo,LAPAI,98,66,67.35
2024-04-30,Kuranji,BELIMBING,121,109,90.08
2024-04-30,Kuranji,KURANJI,123,90,73.17
2024-04-30,Kuranji,AMBACANG,93,70,75.27
2024-04-30,Pauh,PAUH,105,68,64.76
2024-04-30,Koto Tangah,AIR DINGIN,77,56,72.73
2024-04-30,Koto Tangah,LB.BUAYA,88,75,85.23
2024-04-30,Koto Tangah,IKUR KOTO,135,97,71.85
2024-04-30,Koto Tangah,ANAK AIR,110,76,69.09
2024-04-30,Koto Tangah,TUNGGUL HITAM,85,64,75.29
2024-05-31,Bungus Teluk Kabung,BUNGUS,85,56,65.88
2024-05-31,Lubuk Kilangan,LUBUK KILANGAN,68,52,76.47
2024-05-31,Lubuk Begalung,LUBUK BEGALUNG,93,59,63.44
2024-05-31,Lubuk Begalung,PEGAMBIRAN,107,93,86.92
2024-05-31,Padang Selatan,SEBERANG PADANG,131,100,76.34
2024-05-31,Padang Selatan,PEMANCUNGAN,77,69,89.61
2024-05-31,Padang Selatan,RAWANG,102,74,72.55
2024-05-31,Padang Timur,ANDALAS,109,80,73.39
2024-05-31,Padang Timur,PARAK KARAKAH,45,39,86.67
2024-05-31,Padang Barat,PADANG PASIR,72,63,87.5
2024-05-31,Padang Utara,ULAK KARANG,48,32,66.67
2024-05-31,Padang Utara,AIR TAWAR,102,93,91.18
2024-05-31,Padang Utara,ALAI,113,70,61.95
2024-05-31,Nanggalo,NANGGALO,103,70,67.96
2024-05-31,Nanggalo,LAPAI,66,42,63.64
2024-05-31,Kuranji,BELIMBING,62,46,74.19
2024-05-31,Kuranji,KURANJI,75,57,76.0
2024-05-31,Kuranji,AMBACANG,121,95,78.51
2024-05-31,Pauh,PAUH,152,119,78.29
2024-05-31,Koto Tangah,AIR DINGIN,84,58,69.05
2024-05-31,Koto Tangah,LB.BUAYA,64,58,90.62
2024-05-31,Koto Tangah,IKUR KOTO,119,109,91.6
2024-05-31,Koto Tangah,ANAK AIR,135,96,71.11
2024-05-31,Koto Tangah,TUNGGUL HITAM,99,76,76.77
2024-06-30,Bungus Teluk Kabung,BUNGUS,79,65,82.28
2024-06-30,Lubuk Kilangan,LUBUK KILANGAN,103,65,63.11
2024-06-30,Lubuk Begalung,LUBUK BEGALUNG,135,112,82.96
2024-06-30,Lubuk Begalung,PEGAMBIRAN,65,43,66.15
2024-06-30,Padang Selatan,SEBERANG PADANG,43,32,74.42
2024-06-30,Padang Selatan,PEMANCUNGAN,130,82,63.08
2024-06-30,Padang Selatan,RAWANG,57,48,84.21
2024-06-30,Padang Timur,ANDALAS,61,40,65.57
2024-06-30,Padang Timur,PARAK KARAKAH,137,92,67.15
2024-06-30,Padang Barat,PADANG PASIR,78,49,62.82
2024-06-30,Padang Utara,ULAK KARANG,117,101,86.32
2024-06-30,Padang Utara,AIR TAWAR,138,107,77.54
2024-06-30,Padang Utara,ALAI,118,100,84.75
2024-06-30,Nanggalo,NANGGALO,62,55,88.71
2024-06-30,Nanggalo,LAPAI,129,109,84.5
2024-06-30,Kuranji,BELIMBING,66,58,87.88
2024-06-30,Kuranji,KURANJI,161,136,84.47
2024-06-30,Kuranji,AMBACANG,103,80,77.67
2024-06-30,Pauh,PAUH,156,114,73.08
2024-06-30,Koto Tangah,AIR DINGIN,104,80,76.92
2024-06-30,Koto Tangah,LB.BUAYA,91,70,76.92
2024-06-30,Koto Tangah,IKUR KOTO,101,86,85.15
2024-06-30,Koto Tangah,ANAK AIR,114,91,79.82
2024-06-30,Koto Tangah,TUNGGUL HITAM,99,77,77.78
2024-07-31,Bungus Teluk Kabung,BUNGUS,112,85,75.89
2024-07-31,Lubuk Kilangan,LUBUK KILANGAN,61,49,80.33
2024-07-31,Lubuk Begalung,LUBUK BEGALUNG,92,66,71.74
2024-07-31,Lubuk Begalung,PEGAMBIRAN,118,104,88.14
2024-07-31,Padang Selatan,SEBERANG PADANG,133,117,87.97
2024-07-31,Padang Selatan,PEMANCUNGAN,97,71,73.2
2024-07-31,Padang Selatan,RAWANG,143,109,76.22
2024-07-31,Padang Timur,ANDALAS,72,54,75.0
2024-07-31,Padang Timur,PARAK KARAKAH,140,99,70.71
2024-07-31,Padang Barat,PADANG PASIR,91,79,86.81
2024-07-31,Padang Utara,ULAK KARANG,72,47,65.28
2024-07-31,Padang Utara,AIR TAWAR,122,101,82.79
2024-07-31,Padang Utara,ALAI,75,56,74.67
2024-07-31,Nanggalo,NANGGALO,114,79,69.3
2024-07-31,Nanggalo,LAPAI,96,85,88.54
2024-07-31,Kuranji,BELIMBING,53,35,66.04
2024-07-31,Kuranji,KURANJI,88,66,75.0
2024-07-31,Kuranji,AMBACANG,89,70,78.65
2024-07-31,Pauh,PAUH,47,35,74.47
2024-07-31,Koto Tangah,AIR DINGIN,113,81,71.68
2024-07-31,Koto Tangah,LB.BUAYA,125,106,84.8
2024-07-31,Koto Tangah,IKUR KOTO,90,74,82.22
2024-07-31,Koto Tangah,ANAK AIR,96,80,83.33
2024-07-31,Koto Tangah,TUNGGUL HITAM,113,88,77.88
2024-08-31,Bungus Teluk Kabung,BUNGUS,150,115,76.67
2024-08-31,Lubuk Kilangan,LUBUK KILANGAN,96,61,63.54
2024-08-31,Lubuk Begalung,LUBUK BEGALUNG,142,103,72.54
2024-08-31,Lubuk Begalung,PEGAMBIRAN,102,70,68.63
2024-08-31,Padang Selatan,SEBERANG PADANG,92,60,65.22
2024-08-31,Padang Selatan,PEMANCUNGAN,137,107,78.1
2024-08-31,Padang Selatan,RAWANG,107,81,75.7
2024-08-31,Padang Timur,ANDALAS,118,80,67.8
2024-08-31,Padang Timur,PARAK KARAKAH,77,50,64.94
2024-08-31,Padang Barat,PADANG PASIR,59,44,74.58
2024-08-31,Padang Utara,ULAK KARANG,108,75,69.44
2024-08-31,Padang Utara,AIR TAWAR,79,62,78.48
2024-08-31,Padang Utara,ALAI,83,56,67.47
2024-08-31,Nanggalo,NANGGALO,130,118,90.77
2024-08-31,Nanggalo,LAPAI,122,81,66.39
2024-08-31,Kuranji,BELIMBING,134,109,81.34
2024-08-31,Kuranji,KURANJI,108,76,70.37
2024-08-31,Kuranji,AMBACANG,75,55,73.33
2024-08-31,Pauh,PAUH,60,37,61.67
2024-08-31,Koto Tangah,AIR DINGIN,100,73,73.0
2024-08-31,Koto Tangah,LB.BUAYA,95,66,69.47
2024-08-31,Koto Tangah,IKUR KOTO,78,61,78.21
2024-08-31,Koto Tangah,ANAK AIR,48,39,81.25
2024-08-31,Koto Tangah,TUNGGUL HITAM,97,66,68.04
2024-09-30,Bungus Teluk Kabung,BUNGUS,89,58,65.17
2024-09-30,Lubuk Kilangan,LUBUK KILANGAN,113,100,88.5
2024-09-30,Lubuk Begalung,LUBUK BEGALUNG,78,48,61.54
2024-09-30,Lubuk Begalung,PEGAMBIRAN,83,62,74.7
2024-09-30,Padang Selatan,SEBERANG PADANG,129,117,90.7
2024-09-30,Padang Selatan,PEMANCUNGAN,128,117,91.41
2024-09-30,Padang Selatan,RAWANG,92,60,65.22
2024-09-30,Padang Timur,ANDALAS,101,89,88.12
2024-09-30,Padang Timur,PARAK KARAKAH,67,56,83.58
2024-09-30,Padang Barat,PADANG PASIR,108,86,79.63
2024-09-30,Padang Utara,ULAK KARANG,72,52,72.22
2024-09-30,Padang Utara,AIR TAWAR,100,79,79.0
2024-09-30,Padang Utara,ALAI,71,64,90.14
2024-09-30,Nanggalo,NANGGALO,75,51,68.0
2024-09-30,Nanggalo,LAPAI,146,102,69.86
2024-09-30,Kuranji,BELIMBING,67,49,73.13
2024-09-30,Kuranji,KURANJI,60,50,83.33
2024-09-30,Kuranji,AMBACANG,105,75,71.43
2024-09-30,Pauh,PAUH,95,67,70.53
2024-09-30,Koto Tangah,AIR DINGIN,89,56,62.92
2024-09-30,Koto Tangah,LB.BUAYA,149,123,82.55
2024-09-30,Koto Tangah,IKUR KOTO,110,92,83.64
2024-09-30,Koto Tangah,ANAK AIR,132,84,63.64
2024-09-30,Koto Tangah,TUNGGUL HITAM,71,57,80.28
2024-10-31,Bungus Teluk Kabung,BUNGUS,138,96,69.57
2024-10-31,Lubuk Kilangan,LUBUK KILANGAN,106,93,87.74
2024-10-31,Lubuk Begalung,LUBUK BEGALUNG,83,54,65.06
2024-10-31,Lubuk Begalung,PEGAMBIRAN,69,63,91.3
2024-10-31,Padang Selatan,SEBERANG PADANG,72,60,83.33
2024-10-31,Padang Selatan,PEMANCUNGAN,130,101,77.69
2024-10-31,Padang Selatan,RAWANG,100,89,89.0
2024-10-31,Padang Timur,ANDALAS,138,110,79.71
2024-10-31,Padang Timur,PARAK KARAKAH,101,64,63.37
2024-10-31,Padang Barat,PADANG PASIR,115,105,91.3
2024-10-31,Padang Utara,ULAK KARANG,80,65,81.25
2024-10-31,Padang Utara,AIR TAWAR,114,83,72.81
2024-10-31,Padang Utara,ALAI,129,99,76.74
2024-10-31,Nanggalo,NANGGALO,152,135,88.82
2024-10-31,Nanggalo,LAPAI,109,86,78.9
2024-10-31,Kuranji,BELIMBING,101,88,87.13
2024-10-31,Kuranji,KURANJI,123,95,77.24
2024-10-31,Kuranji,AMBACANG,100,81,81.0
2024-10-31,Pauh,PAUH,65,43,66.15
2024-10-31,Koto Tangah,AIR DINGIN,116,94,81.03
2024-10-31,Koto Tangah,LB.BUAYA,136,86,63.24
2024-10-31,Koto Tangah,IKUR KOTO,97,80,82.47
2024-10-31,Koto Tangah,ANAK AIR,54,38,70.37
2024-10-31,Koto Tangah,TUNGGUL HITAM,116,86,74.14
2024-11-30,Bungus Teluk Kabung,BUNGUS,98,83,84.69
2024-11-30,Lubuk Kilangan,LUBUK KILANGAN,100,79,79.0
2024-11-30,Lubuk Begalung,LUBUK BEGALUNG,53,35,66.04
2024-11-30,Lubuk Begalung,PEGAMBIRAN,119,81,68.07
2024-11-30,Padang Selatan,SEBERANG PADANG,105,72,68.57
2024-11-30,Padang Selatan,PEMANCUNGAN,143,118,82.52
2024-11-30,Padang Selatan,RAWANG,144,124,86.11
2024-11-30,Padang Timur,ANDALAS,121,94,77.69
2024-11-30,Padang Timur,PARAK KARAKAH,109,82,75.23
2024-11-30,Padang Barat,PADANG PASIR,54,39,72.22
2024-11-30,Padang Utara,ULAK KARANG,157,106,67.52
2024-11-30,Padang Utara,AIR TAWAR,145,99,68.28
2024-11-30,Padang Utara,ALAI,79,69,87.34
2024-11-30,Nanggalo,NANGGALO,93,86,92.47
2024-11-30,Nanggalo,LAPAI,99,89,89.9
2024-11-30,Kuranji,BELIMBING,86,56,65.12
2024-11-30,Kuranji,KURANJI,97,88,90.72
2024-11-30,Kuranji,AMBACANG,62,49,79.03
2024-11-30,Pauh,PAUH,143,112,78.32
2024-11-30,Koto Tangah,AIR DINGIN,111,84,75.68
2024-11-30,Koto Tangah,LB.BUAYA,129,84,65.12
2024-11-30,Koto Tangah,IKUR KOTO,88,57,64.77
2024-11-30,Koto Tangah,ANAK AIR,73,47,64.38
2024-11-30,Koto Tangah,TUNGGUL HITAM,89,67,75.28
2024-12-31,Bungus Teluk Kabung,BUNGUS,124,97,78.23
2024-12-31,Lubuk Kilangan,LUBUK KILANGAN,117,105,89.74
2024-12-31,Lubuk Begalung,LUBUK BEGALUNG,65,48,73.85
2024-12-31,Lubuk Begalung,PEGAMBIRAN,79,50,63.29
2024-12-31,Padang Selatan,SEBERANG PADANG,72,46,63.89
2024-12-31,Padang Selatan,PEMANCUNGAN,130,105,80.77
2024-12-31,Padang Selatan,RAWANG,83,55,66.27
2024-12-31,Padang Timur,ANDALAS,74,57,77.03
2024-12-31,Padang Timur,PARAK KARAKAH,147,113,76.87
2024-12-31,Padang Barat,PADANG PASIR,104,68,65.38
2024-12-31,Padang Utara,ULAK KARANG,148,117,79.05
2024-12-31,Padang Utara,AIR TAWAR,164,142,86.59
2024-12-31,Padang Utara,ALAI,122,97,79.51
2024-12-31,Nanggalo,NANGGALO,139,107,76.98
2024-12-31,Nanggalo,LAPAI,56,50,89.29
2024-12-31,Kuranji,BELIMBING,124,108,87.1
2024-12-31,Kuranji,KURANJI,128,92,71.88
2024-12-31,Kuranji,AMBACANG,89,64,71.91
2024-12-31,Pauh,PAUH,81,64,79.01
2024-12-31,Koto Tangah,AIR DINGIN,67,45,67.16
2024-12-31,Koto Tangah,LB.BUAYA,78,56,71.79
2024-12-31,Koto Tangah,IKUR KOTO,109,69,63.3
2024-12-31,Koto Tangah,ANAK AIR,126,80,63.49
2024-12-31,Koto Tangah,TUNGGUL HITAM,85,62,72.94
2025-01-31,Bungus Teluk Kabung,BUNGUS,75,63,84.0
2025-01-31,Lubuk Kilangan,LUBUK KILANGAN,67,49,73.13
2025-01-31,Lubuk Begalung,LUBUK BEGALUNG,131,85,64.89
2025-01-31,Lubuk Begalung,PEGAMBIRAN,111,75,67.57
2025-01-31,Padang Selatan,SEBERANG PADANG,86,81,94.19
2025-01-31,Padang Selatan,PEMANCUNGAN,126,86,68.25
2025-01-31,Padang Selatan,RAWANG,120,78,65.0
2025-01-31,Padang Timur,ANDALAS,95,62,65.26
2025-01-31,Padang Timur,PARAK KARAKAH,72,58,80.56
2025-01-31,Padang Barat,PADANG PASIR,139,118,84.89
2025-01-31,Padang Utara,ULAK KARANG,95,65,68.42
2025-01-31,Padang Utara,AIR TAWAR,117,88,75.21
2025-01-31,Padang Utara,ALAI,98,87,88.78
2025-01-31,Nanggalo,NANGGALO,132,110,83.33
2025-01-31,Nanggalo,LAPAI,61,55,90.16
2025-01-31,Kuranji,BELIMBING,142,110,77.46
2025-01-31,Kuranji,KURANJI,127,110,86.61
2025-01-31,Kuranji,AMBACANG,68,50,73.53
2025-01-31,Pauh,PAUH,131,102,77.86
2025-01-31,Koto Tangah,AIR DINGIN,149,133,89.26
2025-01-31,Koto Tangah,LB.BUAYA,147,93,63.27
2025-01-31,Koto Tangah,IKUR KOTO,77,62,80.52
2025-01-31,Koto Tangah,ANAK AIR,125,86,68.8
2025-01-31,Koto Tangah,TUNGGUL HITAM,140,92,65.71
2025-02-28,Bungus Teluk Kabung,BUNGUS,72,46,63.89
2025-02-28,Lubuk Kilangan,LUBUK KILANGAN,123,106,86.18
2025-02-28,Lubuk Begalung,LUBUK BEGALUNG,149,102,68.46
2025-02-28,Lubuk Begalung,PEGAMBIRAN,76,58,76.32
2025-02-28,Padang Selatan,SEBERANG PADANG,111,101,90.99
2025-02-28,Padang Selatan,PEMANCUNGAN,107,72,67.29
2025-02-28,Padang Selatan,RAWANG,133,118,88.72
2025-02-28,Padang Timur,ANDALAS,60,43,71.67
2025-02-28,Padang Timur,PARAK KARAKAH,137,99,72.26
2025-02-28,Padang Barat,PADANG PASIR,141,109,77.3
2025-02-28,Padang Utara,ULAK KARANG,77,59,76.62
2025-02-28,Padang Utara,AIR TAWAR,137,95,69.34
2025-02-28,Padang Utara,ALAI,119,92,77.31
2025-02-28,Nanggalo,NANGGALO,86,61,70.93
2025-02-28,Nanggalo,LAPAI,115,97,84.35
2025-02-28,Kuranji,BELIMBING,56,46,82.14
2025-02-28,Kuranji,KURANJI,69,55,79.71
2025-02-28,Kuranji,AMBACANG,146,124,84.93
2025-02-28,Pauh,PAUH,60,43,71.67
2025-02-28,Koto Tangah,AIR DINGIN,99,84,84.85
2025-02-28,Koto Tangah,LB.BUAYA,103,94,91.26
2025-02-28,Koto Tangah,IKUR KOTO,62,46,74.19
2025-02-28,Koto Tangah,ANAK AIR,130,97,74.62
2025-02-28,Koto Tangah,TUNGGUL HITAM,120,90,75.0
2025-03-31,Bungus Teluk Kabung,BUNGUS,83,54,65.06
2025-03-31,Lubuk Kilangan,LUBUK KILANGAN,125,95,76.0
2025-03-31,Lubuk Begalung,LUBUK BEGALUNG,156,115,73.72
2025-03-31,Lubuk Begalung,PEGAMBIRAN,88,63,71.59
2025-03-31,Padang Selatan,SEBERANG PADANG,125,115,92.0
2025-03-31,Padang Selatan,PEMANCUNGAN,161,145,90.06
2025-03-31,Padang Selatan,RAWANG,132,105,79.55
2025-03-31,Padang Timur,ANDALAS,138,121,87.68
2025-03-31,Padang Timur,PARAK KARAKAH,100,90,90.0
2025-03-31,Padang Barat,PADANG PASIR,63,48,76.19
2025-03-31,Padang Utara,ULAK KARANG,96,85,88.54
2025-03-31,Padang Utara,AIR TAWAR,133,100,75.19
2025-03-31,Padang Utara,ALAI,72,65,90.28
2025-03-31,Nanggalo,NANGGALO,49,39,79.59
2025-03-31,Nanggalo,LAPAI,107,76,71.03
2025-03-31,Kuranji,BELIMBING,78,68,87.18
2025-03-31,Kuranji,KURANJI,63,45,71.43
2025-03-31,Kuranji,AMBACANG,130,105,80.77
2025-03-31,Pauh,PAUH,130,119,91.54
2025-03-31,Koto Tangah,AIR DINGIN,121,109,90.08
2025-03-31,Koto Tangah,LB.BUAYA,82,62,75.61
2025-03-31,Koto Tangah,IKUR KOTO,146,118,80.82
2025-03-31,Koto Tangah,ANAK AIR,138,93,67.39
2025-03-31,Koto Tangah,TUNGGUL HITAM,86,71,82.56
2025-04-30,Bungus Teluk Kabung,BUNGUS,118,98,83.05
2025-04-30,Lubuk Kilangan,LUBUK KILANGAN,96,69,71.88
2025-04-30,Lubuk Begalung,LUBUK BEGALUNG,156,101,64.74
2025-04-30,Lubuk Begalung,PEGAMBIRAN,97,71,73.2
2025-04-30,Padang Selatan,SEBERANG PADANG,156,114,73.08
2025-04-30,Padang Selatan,PEMANCUNGAN,123,111,90.24
2025-04-30,Padang Selatan,RAWANG,84,69,82.14
2025-04-30,Padang Timur,ANDALAS,76,70,92.11
2025-04-30,Padang Timur,PARAK KARAKAH,70,54,77.14
2025-04-30,Padang Barat,PADANG PASIR,57,44,77.19
2025-04-30,Padang Utara,ULAK KARANG,72,56,77.78
2025-04-30,Padang Utara,AIR TAWAR,119,97,81.51
2025-04-30,Padang Utara,ALAI,69,62,89.86
2025-04-30,Nanggalo,NANGGALO,123,87,70.73
2025-04-30,Nanggalo,LAPAI,99,68,68.69
2025-04-30,Kuranji,BELIMBING,123,113,91.87
2025-04-30,Kuranji,KURANJI,125,93,74.4
2025-04-30,Kuranji,AMBACANG,94,72,76.6
2025-04-30,Pauh,PAUH,107,70,65.42
2025-04-30,Koto Tangah,AIR DINGIN,78,58,74.36
2025-04-30,Koto Tangah,LB.BUAYA,89,78,87.64
2025-04-30,Koto Tangah,IKUR KOTO,137,100,72.99
2025-04-30,Koto Tangah,ANAK AIR,112,79,70.54
2025-04-30,Koto Tangah,TUNGGUL HITAM,86,66,76.74
2025-05-31,Bungus Teluk Kabung,BUNGUS,86,58,67.44
2025-05-31,Lubuk Kilangan,LUBUK KILANGAN,69,54,78.26
2025-05-31,Lubuk Begalung,LUBUK BEGALUNG,94,61,64.89
2025-05-31,Lubuk Begalung,PEGAMBIRAN,109,96,88.07
2025-05-31,Padang Selatan,SEBERANG PADANG,133,104,78.2
2025-05-31,Padang Selatan,PEMANCUNGAN,78,71,91.03
2025-05-31,Padang Selatan,RAWANG,104,76,73.08
2025-05-31,Padang Timur,ANDALAS,111,83,74.77
2025-05-31,Padang Timur,PARAK KARAKAH,45,40,88.89
2025-05-31,Padang Barat,PADANG PASIR,73,65,89.04
2025-05-31,Padang Utara,ULAK KARANG,48,33,68.75
2025-05-31,Padang Utara,AIR TAWAR,104,96,92.31
2025-05-31,Padang Utara,ALAI,115,72,62.61
2025-05-31,Nanggalo,NANGGALO,105,72,68.57
2025-05-31,Nanggalo,LAPAI,67,43,64.18
2025-05-31,Kuranji,BELIMBING,63,47,74.6
2025-05-31,Kuranji,KURANJI,76,59,77.63
2025-05-31,Kuranji,AMBACANG,123,98,79.67
2025-05-31,Pauh,PAUH,155,123,79.35
2025-05-31,Koto Tangah,AIR DINGIN,85,60,70.59
2025-05-31,Koto Tangah,LB.BUAYA,65,60,92.31
2025-05-31,Koto Tangah,IKUR KOTO,121,113,93.39
2025-05-31,Koto Tangah,ANAK AIR,137,99,72.26
2025-05-31,Koto Tangah,TUNGGUL HITAM,100,79,79.0
2025-06-30,Bungus Teluk Kabung,BUNGUS,80,67,83.75
2025-06-30,Lubuk Kilangan,LUBUK KILANGAN,105,67,63.81
2025-06-30,Lubuk Begalung,LUBUK BEGALUNG,137,116,84.67
2025-06-30,Lubuk Begalung,PEGAMBIRAN,66,44,66.67
2025-06-30,Padang Selatan,SEBERANG PADANG,43,33,76.74
2025-06-30,Padang Selatan,PEMANCUNGAN,132,85,64.39
2025-06-30,Padang Selatan,RAWANG,58,49,84.48
2025-06-30,Padang Timur,ANDALAS,62,41,66.13
2025-06-30,Padang Timur,PARAK KARAKAH,139,95,68.35
2025-06-30,Padang Barat,PADANG PASIR,79,50,63.29
2025-06-30,Padang Utara,ULAK KARANG,119,105,88.24
2025-06-30,Padang Utara,AIR TAWAR,140,111,79.29
2025-06-30,Padang Utara,ALAI,120,104,86.67
2025-06-30,Nanggalo,NANGGALO,63,57,90.48
2025-06-30,Nanggalo,LAPAI,131,113,86.26
2025-06-30,Kuranji,BELIMBING,67,60,89.55
2025-06-30,Kuranji,KURANJI,164,141,85.98
2025-06-30,Kuranji,AMBACANG,105,83,79.05
2025-06-30,Pauh,PAUH,159,118,74.21
2025-06-30,Koto Tangah,AIR DINGIN,106,83,78.3
2025-06-30,Koto Tangah,LB.BUAYA,92,72,78.26
2025-06-30,Koto Tangah,IKUR KOTO,103,89,86.41
2025-06-30,Koto Tangah,ANAK AIR,116,94,81.03
2025-06-30,Koto Tangah,TUNGGUL HITAM,100,80,80.0
2025-07-31,Bungus Teluk Kabung,BUNGUS,114,88,77.19
2025-07-31,Lubuk Kilangan,LUBUK KILANGAN,62,50,80.65
2025-07-31,Lubuk Begalung,LUBUK BEGALUNG,93,68,73.12
2025-07-31,Lubuk Begalung,PEGAMBIRAN,120,108,90.0
2025-07-31,Padang Selatan,SEBERANG PADANG,135,121,89.63
2025-07-31,Padang Selatan,PEMANCUNGAN,98,73,74.49
2025-07-31,Padang Selatan,RAWANG,145,113,77.93
2025-07-31,Padang Timur,ANDALAS,73,56,76.71
2025-07-31,Padang Timur,PARAK KARAKAH,142,102,71.83
2025-07-31,Padang Barat,PADANG PASIR,92,82,89.13
2025-07-31,Padang Utara,ULAK KARANG,73,48,65.75
2025-07-31,Padang Utara,AIR TAWAR,124,105,84.68
2025-07-31,Padang Utara,ALAI,76,58,76.32
2025-07-31,Nanggalo,NANGGALO,116,82,70.69
2025-07-31,Nanggalo,LAPAI,97,88,90.72
2025-07-31,Kuranji,BELIMBING,54,36,66.67
2025-07-31,Kuranji,KURANJI,89,68,76.4
2025-07-31,Kuranji,AMBACANG,90,72,80.0
2025-07-31,Pauh,PAUH,47,36,76.6
2025-07-31,Koto Tangah,AIR DINGIN,115,84,73.04
2025-07-31,Koto Tangah,LB.BUAYA,127,110,86.61
2025-07-31,Koto Tangah,IKUR KOTO,91,76,83.52
2025-07-31,Koto Tangah,ANAK AIR,97,83,85.57
2025-07-31,Koto Tangah,TUNGGUL HITAM,115,91,79.13
2025-08-31,Bungus Teluk Kabung,BUNGUS,153,119,77.78
2025-08-31,Lubuk Kilangan,LUBUK KILANGAN,97,63,64.95
2025-08-31,Lubuk Begalung,LUBUK BEGALUNG,144,107,74.31
2025-08-31,Lubuk Begalung,PEGAMBIRAN,104,72,69.23
2025-08-31,Padang Selatan,SEBERANG PADANG,93,62,66.67
2025-08-31,Padang Selatan,PEMANCUNGAN,139,111,79.86
2025-08-31,Padang Selatan,RAWANG,109,84,77.06
2025-08-31,Padang Timur,ANDALAS,120,83,69.17
