Tanggal,Kecamatan,Puskesmas,Jumlah_Bayi_6_Bulan,Jumlah_ASI_Eksklusif,Persentase_Cakupan
2024-01-31,Koto Tangah,IKUR KOTO,76,65,85.67
2024-01-31,Koto Tangah,ANAK AIR,123,97,79.26
2024-01-31,Koto Tangah,TUNGGUL HITAM,138,107,77.59
2024-02-29,Bungus Teluk Kabung,BUNGUS,71,55,76.96
2024-02-29,Lubuk Kilangan,LUBUK KILANGAN,121,107,88.66
2024-02-29,Lubuk Begalung,LUBUK BEGALUNG,147,116,79.18
2024-02-29,Lubuk Begalung,PEGAMBIRAN,75,62,83.27
2024-02-29,Padang Selatan,SEBERANG PADANG,109,100,91.79
2024-02-29,Padang Selatan,PEMANCUNGAN,105,83,78.8
2024-02-29,Padang Selatan,RAWANG,131,118,90.18
2024-02-29,Padang Timur,ANDALAS,59,48,81.33
2024-02-29,Padang Timur,PARAK KARAKAH,135,110,81.29
2024-02-29,Padang Barat,PADANG PASIR,139,116,83.76
2024-02-29,Padang Utara,ULAK KARANG,76,63,83.46
2024-02-29,Padang Utara,AIR TAWAR,135,108,79.63
2024-02-29,Padang Utara,ALAI,117,98,84.06
2024-02-29,Nanggalo,NANGGALO,85,68,80.34
2024-02-29,Nanggalo,LAPAI,113,99,88.04
2024-02-29,Kuranji,BELIMBING,55,48,87.27
2024-02-29,Kuranji,KURANJI,68,58,85.1
2024-02-29,Kuranji,AMBACANG,144,127,88.12
2024-02-29,Pauh,PAUH,59,48,81.33
2024-02-29,Koto Tangah,AIR DINGIN,98,86,87.73
2024-02-29,Koto Tangah,LB.BUAYA,101,93,91.9
2024-02-29,Koto Tangah,IKUR KOTO,61,50,82.77
2024-02-29,Koto Tangah,ANAK AIR,128,106,82.59
2024-02-29,Koto Tangah,TUNGGUL HITAM,118,98,82.75
2024-03-31,Bungus Teluk Kabung,BUNGUS,82,63,76.98
2024-03-31,Lubuk Kilangan,LUBUK KILANGAN,123,103,83.35
2024-03-31,Lubuk Begalung,LUBUK BEGALUNG,153,126,82.09
2024-03-31,Lubuk Begalung,PEGAMBIRAN,87,70,80.73
2024-03-31,Padang Selatan,SEBERANG PADANG,123,113,91.98
2024-03-31,Padang Selatan,PEMANCUNGAN,158,144,91.07
2024-03-31,Padang Selatan,RAWANG,130,110,84.96
2024-03-31,Padang Timur,ANDALAS,136,122,89.62
2024-03-31,Padang Timur,PARAK KARAKAH,99,90,90.66
2024-03-31,Padang Barat,PADANG PASIR,62,52,83.91
2024-03-31,Padang Utara,ULAK KARANG,95,85,89.79
2024-03-31,Padang Utara,AIR TAWAR,131,109,82.93
2024-03-31,Padang Utara,ALAI,71,65,91.13
2024-03-31,Nanggalo,NANGGALO,49,42,84.88
2024-03-31,Nanggalo,LAPAI,105,85,80.93
2024-03-31,Kuranji,BELIMBING,77,69,89.45
2024-03-31,Kuranji,KURANJI,62,50,81.21
2024-03-31,Kuranji,AMBACANG,128,110,85.64
2024-03-31,Pauh,PAUH,128,117,91.75
2024-03-31,Koto Tangah,AIR DINGIN,119,108,90.86
2024-03-31,Koto Tangah,LB.BUAYA,81,67,82.94
2024-03-31,Koto Tangah,IKUR KOTO,144,124,85.79
2024-03-31,Koto Tangah,ANAK AIR,136,107,78.53
2024-03-31,Koto Tangah,TUNGGUL HITAM,85,74,86.91
2024-04-30,Bungus Teluk Kabung,BUNGUS,116,101,87.32
2024-04-30,Lubuk Kilangan,LUBUK KILANGAN,95,77,80.96
2024-04-30,Lubuk Begalung,LUBUK BEGALUNG,153,118,77.34
2024-04-30,Lubuk Begalung,PEGAMBIRAN,96,78,81.72
2024-04-30,Padang Selatan,SEBERANG PADANG,153,125,81.73
2024-04-30,Padang Selatan,PEMANCUNGAN,121,110,90.97
2024-04-30,Padang Selatan,RAWANG,83,72,86.66
2024-04-30,Padang Timur,ANDALAS,75,69,92.22
2024-04-30,Padang Timur,PARAK KARAKAH,69,58,83.66
2024-04-30,Padang Barat,PADANG PASIR,56,47,84.46
2024-04-30,Padang Utara,ULAK KARANG,71,60,84.05
2024-04-30,Padang Utara,AIR TAWAR,117,101,86.44
2024-04-30,Padang Utara,ALAI,68,62,90.86
2024-04-30,Nanggalo,NANGGALO,121,97,80.34
2024-04-30,Nanggalo,LAPAI,98,78,79.18
2024-04-30,Kuranji,BELIMBING,121,111,91.89
2024-04-30,Kuranji,KURANJI,123,101,82.44
2024-04-30,Kuranji,AMBACANG,93,78,83.61
2024-04-30,Pauh,PAUH,105,82,77.74
2024-04-30,Koto Tangah,AIR DINGIN,77,63,82.19
2024-04-30,Koto Tangah,LB.BUAYA,88,78,89.18
2024-04-30,Koto Tangah,IKUR KOTO,135,110,81.7
2024-04-30,Koto Tangah,ANAK AIR,110,88,80.16
2024-04-30,Koto Tangah,TUNGGUL HITAM,85,71,83.62
2024-05-31,Bungus Teluk Kabung,BUNGUS,85,67,78.36
2024-05-31,Lubuk Kilangan,LUBUK KILANGAN,68,57,84.28
2024-05-31,Lubuk Begalung,LUBUK BEGALUNG,93,72,77.0
2024-05-31,Lubuk Begalung,PEGAMBIRAN,107,96,90.12
2024-05-31,Padang Selatan,SEBERANG PADANG,131,110,84.21
2024-05-31,Padang Selatan,PEMANCUNGAN,77,71,91.62
2024-05-31,Padang Selatan,RAWANG,102,84,82.09
2024-05-31,Padang Timur,ANDALAS,109,90,82.56
2024-05-31,Padang Timur,PARAK KARAKAH,45,40,89.98
2024-05-31,Padang Barat,PADANG PASIR,72,65,90.45
2024-05-31,Padang Utara,ULAK KARANG,48,38,78.8
2024-05-31,Padang Utara,AIR TAWAR,102,94,92.5
2024-05-31,Padang Utara,ALAI,113,86,76.17
2024-05-31,Nanggalo,NANGGALO,103,82,79.52
2024-05-31,Nanggalo,LAPAI,66,51,77.11
2024-05-31,Kuranji,BELIMBING,62,51,83.01
2024-05-31,Kuranji,KURANJI,75,63,84.02
2024-05-31,Kuranji,AMBACANG,121,103,85.42
2024-05-31,Pauh,PAUH,152,130,85.3
2024-05-31,Koto Tangah,AIR DINGIN,84,67,80.13
2024-05-31,Koto Tangah,LB.BUAYA,64,59,92.19
2024-05-31,Koto Tangah,IKUR KOTO,119,110,92.74
2024-05-31,Koto Tangah,ANAK AIR,135,110,81.29
2024-05-31,Koto Tangah,TUNGGUL HITAM,99,84,84.45
2024-06-30,Bungus Teluk Kabung,BUNGUS,79,69,87.53
2024-06-30,Lubuk Kilangan,LUBUK KILANGAN,103,79,76.81
2024-06-30,Lubuk Begalung,LUBUK BEGALUNG,135,119,87.91
2024-06-30,Lubuk Begalung,PEGAMBIRAN,65,51,78.51
2024-06-30,Padang Selatan,SEBERANG PADANG,43,36,83.14
2024-06-30,Padang Selatan,PEMANCUNGAN,130,100,76.8
2024-06-30,Padang Selatan,RAWANG,57,51,88.61
2024-06-30,Padang Timur,ANDALAS,61,48,78.19
2024-06-30,Padang Timur,PARAK KARAKAH,137,108,79.07
2024-06-30,Padang Barat,PADANG PASIR,78,60,76.65
2024-06-30,Padang Utara,ULAK KARANG,117,105,89.79
2024-06-30,Padang Utara,AIR TAWAR,138,117,84.88
2024-06-30,Padang Utara,ALAI,118,105,88.91
2024-06-30,Nanggalo,NANGGALO,62,56,91.12
2024-06-30,Nanggalo,LAPAI,129,115,88.77
2024-06-30,Kuranji,BELIMBING,66,60,90.66
2024-06-30,Kuranji,KURANJI,161,143,88.75
2024-06-30,Kuranji,AMBACANG,103,88,84.95
2024-06-30,Pauh,PAUH,156,129,82.39
2024-06-30,Koto Tangah,AIR DINGIN,104,88,84.53
2024-06-30,Koto Tangah,LB.BUAYA,91,77,84.53
2024-06-30,Koto Tangah,IKUR KOTO,101,90,89.13
2024-06-30,Koto Tangah,ANAK AIR,114,98,86.15
2024-06-30,Koto Tangah,TUNGGUL HITAM,99,84,85.01
2024-07-31,Bungus Teluk Kabung,BUNGUS,112,94,83.96
2024-07-31,Lubuk Kilangan,LUBUK KILANGAN,61,53,86.44
2024-07-31,Lubuk Begalung,LUBUK BEGALUNG,92,75,81.64
2024-07-31,Lubuk Begalung,PEGAMBIRAN,118,107,90.8
2024-07-31,Padang Selatan,SEBERANG PADANG,133,121,90.71
2024-07-31,Padang Selatan,PEMANCUNGAN,97,80,82.45
2024-07-31,Padang Selatan,RAWANG,143,120,84.14
2024-07-31,Padang Timur,ANDALAS,72,60,83.46
2024-07-31,Padang Timur,PARAK KARAKAH,140,113,81.06
2024-07-31,Padang Barat,PADANG PASIR,91,82,90.06
2024-07-31,Padang Utara,ULAK KARANG,72,56,78.03
2024-07-31,Padang Utara,AIR TAWAR,122,107,87.81
2024-07-31,Padang Utara,ALAI,75,62,83.27
2024-07-31,Nanggalo,NANGGALO,114,92,80.27
2024-07-31,Nanggalo,LAPAI,96,87,91.03
2024-07-31,Kuranji,BELIMBING,53,42,78.45
2024-07-31,Kuranji,KURANJI,88,73,83.46
2024-07-31,Kuranji,AMBACANG,89,76,85.5
2024-07-31,Pauh,PAUH,47,39,83.16
2024-07-31,Koto Tangah,AIR DINGIN,113,92,81.6
2024-07-31,Koto Tangah,LB.BUAYA,125,111,88.94
2024-07-31,Koto Tangah,IKUR KOTO,90,79,87.49
2024-07-31,Koto Tangah,ANAK AIR,96,85,88.12
2024-07-31,Koto Tangah,TUNGGUL HITAM,113,96,85.07
2024-08-31,Bungus Teluk Kabung,BUNGUS,150,127,84.39
2024-08-31,Lubuk Kilangan,LUBUK KILANGAN,96,74,77.05
2024-08-31,Lubuk Begalung,LUBUK BEGALUNG,142,117,82.08
2024-08-31,Lubuk Begalung,PEGAMBIRAN,102,81,79.9
2024-08-31,Padang Selatan,SEBERANG PADANG,92,72,77.99
2024-08-31,Padang Selatan,PEMANCUNGAN,137,117,85.19
2024-08-31,Padang Selatan,RAWANG,107,90,83.85
2024-08-31,Padang Timur,ANDALAS,118,94,79.44
2024-08-31,Padang Timur,PARAK KARAKAH,77,60,77.84
2024-08-31,Padang Barat,PADANG PASIR,59,49,83.22
2024-08-31,Padang Utara,ULAK KARANG,108,87,80.35
2024-08-31,Padang Utara,AIR TAWAR,79,67,85.4
2024-08-31,Padang Utara,ALAI,83,66,79.25
2024-08-31,Nanggalo,NANGGALO,130,120,92.27
2024-08-31,Nanggalo,LAPAI,122,96,78.65
2024-08-31,Kuranji,BELIMBING,134,117,87.0
2024-08-31,Kuranji,KURANJI,108,87,80.87
2024-08-31,Kuranji,AMBACANG,75,62,82.53
2024-08-31,Pauh,PAUH,60,46,76.01
2024-08-31,Koto Tangah,AIR DINGIN,100,82,82.34
2024-08-31,Koto Tangah,LB.BUAYA,95,76,80.37
2024-08-31,Koto Tangah,IKUR KOTO,78,66,85.25
2024-08-31,Koto Tangah,ANAK AIR,48,42,86.95
2024-08-31,Koto Tangah,TUNGGUL HITAM,97,77,79.57
2024-09-30,Bungus Teluk Kabung,BUNGUS,89,69,77.97
2024-09-30,Lubuk Kilangan,LUBUK KILANGAN,113,103,91.0
2024-09-30,Lubuk Begalung,LUBUK BEGALUNG,78,59,75.94
2024-09-30,Lubuk Begalung,PEGAMBIRAN,83,69,83.29
2024-09-30,Padang Selatan,SEBERANG PADANG,129,119,92.23
2024-09-30,Padang Selatan,PEMANCUNGAN,128,119,92.63
2024-09-30,Padang Selatan,RAWANG,92,72,77.99
2024-09-30,Padang Timur,ANDALAS,101,92,90.79
2024-09-30,Padang Timur,PARAK KARAKAH,67,59,88.25
2024-09-30,Padang Barat,PADANG PASIR,108,93,86.05
2024-09-30,Padang Utara,ULAK KARANG,72,59,81.91
2024-09-30,Padang Utara,AIR TAWAR,100,86,85.69
2024-09-30,Padang Utara,ALAI,71,65,91.92
2024-09-30,Nanggalo,NANGGALO,75,60,79.55
2024-09-30,Nanggalo,LAPAI,146,118,80.59
2024-09-30,Kuranji,BELIMBING,67,55,82.41
2024-09-30,Kuranji,KURANJI,60,53,88.12
2024-09-30,Kuranji,AMBACANG,105,86,81.46
2024-09-30,Pauh,PAUH,95,77,80.96
2024-09-30,Koto Tangah,AIR DINGIN,89,68,76.71
2024-09-30,Koto Tangah,LB.BUAYA,149,131,87.68
2024-09-30,Koto Tangah,IKUR KOTO,110,97,88.29
2024-09-30,Koto Tangah,ANAK AIR,132,102,77.11
2024-09-30,Koto Tangah,TUNGGUL HITAM,71,61,86.41
2024-10-31,Bungus Teluk Kabung,BUNGUS,138,111,80.42
2024-10-31,Lubuk Kilangan,LUBUK KILANGAN,106,96,90.58
2024-10-31,Lubuk Begalung,LUBUK BEGALUNG,83,65,77.9
2024-10-31,Lubuk Begalung,PEGAMBIRAN,69,64,92.57
2024-10-31,Padang Selatan,SEBERANG PADANG,72,63,88.12
2024-10-31,Padang Selatan,PEMANCUNGAN,130,110,84.96
2024-10-31,Padang Selatan,RAWANG,100,91,91.28
2024-10-31,Padang Timur,ANDALAS,138,119,86.09
2024-10-31,Padang Timur,PARAK KARAKAH,101,78,76.96
2024-10-31,Padang Barat,PADANG PASIR,115,106,92.57
2024-10-31,Padang Utara,ULAK KARANG,80,70,86.95
2024-10-31,Padang Utara,AIR TAWAR,114,94,82.24
2024-10-31,Padang Utara,ALAI,129,109,84.43
2024-10-31,Nanggalo,NANGGALO,152,139,91.18
2024-10-31,Nanggalo,LAPAI,109,93,85.64
2024-10-31,Kuranji,BELIMBING,101,91,90.24
2024-10-31,Kuranji,KURANJI,123,104,84.71
2024-10-31,Kuranji,AMBACANG,100,87,86.81
2024-10-31,Pauh,PAUH,65,51,78.51
2024-10-31,Koto Tangah,AIR DINGIN,116,101,86.83
2024-10-31,Koto Tangah,LB.BUAYA,136,105,76.89
2024-10-31,Koto Tangah,IKUR KOTO,97,85,87.63
2024-10-31,Koto Tangah,ANAK AIR,54,44,80.87
2024-10-31,Koto Tangah,TUNGGUL HITAM,116,96,82.98
2024-11-30,Bungus Teluk Kabung,BUNGUS,98,87,88.88
2024-11-30,Lubuk Kilangan,LUBUK KILANGAN,100,86,85.69
2024-11-30,Lubuk Begalung,LUBUK BEGALUNG,53,42,78.45
2024-11-30,Lubuk Begalung,PEGAMBIRAN,119,95,79.59
2024-11-30,Padang Selatan,SEBERANG PADANG,105,84,79.87
2024-11-30,Padang Selatan,PEMANCUNGAN,143,125,87.66
2024-11-30,Padang Selatan,RAWANG,144,129,89.67
2024-11-30,Padang Timur,ANDALAS,121,103,84.96
2024-11-30,Padang Timur,PARAK KARAKAH,109,91,83.59
2024-11-30,Padang Barat,PADANG PASIR,54,44,81.91
2024-11-30,Padang Utara,ULAK KARANG,157,124,79.28
2024-11-30,Padang Utara,AIR TAWAR,145,116,79.7
2024-11-30,Padang Utara,ALAI,79,71,90.36
2024-11-30,Nanggalo,NANGGALO,93,87,93.22
2024-11-30,Nanggalo,LAPAI,99,91,91.79
2024-11-30,Kuranji,BELIMBING,86,67,77.94
2024-11-30,Kuranji,KURANJI,97,89,92.25
2024-11-30,Kuranji,AMBACANG,62,53,85.71
2024-11-30,Pauh,PAUH,143,122,85.31
2024-11-30,Koto Tangah,AIR DINGIN,111,93,83.84
2024-11-30,Koto Tangah,LB.BUAYA,129,101,77.94
2024-11-30,Koto Tangah,IKUR KOTO,88,68,77.74
2024-11-30,Koto Tangah,ANAK AIR,73,57,77.52
2024-11-30,Koto Tangah,TUNGGUL HITAM,89,74,83.62
2024-12-31,Bungus Teluk Kabung,BUNGUS,124,106,85.26
2024-12-31,Lubuk Kilangan,LUBUK KILANGAN,117,107,91.7
2024-12-31,Lubuk Begalung,LUBUK BEGALUNG,65,54,82.82
2024-12-31,Lubuk Begalung,PEGAMBIRAN,79,61,76.91
2024-12-31,Padang Selatan,SEBERANG PADANG,72,56,77.25
2024-12-31,Padang Selatan,PEMANCUNGAN,130,113,86.68
2024-12-31,Padang Selatan,RAWANG,83,65,78.58
2024-12-31,Padang Timur,ANDALAS,74,63,84.59
2024-12-31,Padang Timur,PARAK KARAKAH,147,124,84.5
2024-12-31,Padang Barat,PADANG PASIR,104,81,78.08
2024-12-31,Padang Utara,ULAK KARANG,148,127,85.72
2024-12-31,Padang Utara,AIR TAWAR,164,147,89.94
2024-12-31,Padang Utara,ALAI,122,105,85.98
2024-12-31,Nanggalo,NANGGALO,139,118,84.57
2024-12-31,Nanggalo,LAPAI,56,51,91.45
2024-12-31,Kuranji,BELIMBING,124,112,90.22
2024-12-31,Kuranji,KURANJI,128,105,81.72
2024-12-31,Kuranji,AMBACANG,89,73,81.73
2024-12-31,Pauh,PAUH,81,69,85.7
2024-12-31,Koto Tangah,AIR DINGIN,67,53,79.08
2024-12-31,Koto Tangah,LB.BUAYA,78,64,81.67
2024-12-31,Koto Tangah,IKUR KOTO,109,84,76.92
2024-12-31,Koto Tangah,ANAK AIR,126,97,77.03
2024-12-31,Koto Tangah,TUNGGUL HITAM,85,70,82.31
2025-01-31,Bungus Teluk Kabung,BUNGUS,75,66,88.49
2025-01-31,Lubuk Kilangan,LUBUK KILANGAN,67,55,82.41
2025-01-31,Lubuk Begalung,LUBUK BEGALUNG,131,102,77.81
2025-01-31,Lubuk Begalung,PEGAMBIRAN,111,88,79.31
2025-01-31,Padang Selatan,SEBERANG PADANG,86,81,94.18
2025-01-31,Padang Selatan,PEMANCUNGAN,126,100,79.69
2025-01-31,Padang Selatan,RAWANG,120,93,77.87
2025-01-31,Padang Timur,ANDALAS,95,74,78.02
2025-01-31,Padang Timur,PARAK KARAKAH,72,62,86.57
2025-01-31,Padang Barat,PADANG PASIR,139,124,88.99
2025-01-31,Padang Utara,ULAK KARANG,95,76,79.78
2025-01-31,Padang Utara,AIR TAWAR,117,98,83.58
2025-01-31,Padang Utara,ALAI,98,89,91.16
2025-01-31,Nanggalo,NANGGALO,132,116,88.12
2025-01-31,Nanggalo,LAPAI,61,56,91.93
2025-01-31,Kuranji,BELIMBING,142,120,84.83
2025-01-31,Kuranji,KURANJI,127,114,89.95
2025-01-31,Kuranji,AMBACANG,68,56,82.64
2025-01-31,Pauh,PAUH,131,111,85.06
2025-01-31,Koto Tangah,AIR DINGIN,149,136,91.43
2025-01-31,Koto Tangah,LB.BUAYA,147,113,76.9
2025-01-31,Koto Tangah,IKUR KOTO,77,67,86.54
2025-01-31,Koto Tangah,ANAK AIR,125,100,79.99
2025-01-31,Koto Tangah,TUNGGUL HITAM,140,110,78.27
2025-02-28,Bungus Teluk Kabung,BUNGUS,72,56,77.25
2025-02-28,Lubuk Kilangan,LUBUK KILANGAN,123,110,89.71
2025-02-28,Lubuk Begalung,LUBUK BEGALUNG,149,119,79.8
2025-02-28,Lubuk Begalung,PEGAMBIRAN,76,64,84.2
2025-02-28,Padang Selatan,SEBERANG PADANG,111,103,92.4
2025-02-28,Padang Selatan,PEMANCUNGAN,107,85,79.15
2025-02-28,Padang Selatan,RAWANG,133,121,91.13
2025-02-28,Padang Timur,ANDALAS,60,49,81.6
2025-02-28,Padang Timur,PARAK KARAKAH,137,112,81.93
2025-02-28,Padang Barat,PADANG PASIR,141,119,84.74
2025-02-28,Padang Utara,ULAK KARANG,77,65,84.36
2025-02-28,Padang Utara,AIR TAWAR,137,110,80.3
2025-02-28,Padang Utara,ALAI,119,101,84.75
2025-02-28,Nanggalo,NANGGALO,86,70,81.18
2025-02-28,Nanggalo,LAPAI,115,102,88.69
2025-02-28,Kuranji,BELIMBING,56,49,87.45
2025-02-28,Kuranji,KURANJI,69,59,86.09
2025-02-28,Kuranji,AMBACANG,146,130,89.01
2025-02-28,Pauh,PAUH,60,49,81.6
2025-02-28,Koto Tangah,AIR DINGIN,99,88,88.96
2025-02-28,Koto Tangah,LB.BUAYA,103,95,92.55
2025-02-28,Koto Tangah,IKUR KOTO,62,51,83.01
2025-02-28,Koto Tangah,ANAK AIR,130,108,83.25
2025-02-28,Koto Tangah,TUNGGUL HITAM,120,100,83.46
2025-03-31,Bungus Teluk Kabung,BUNGUS,83,65,77.9
2025-03-31,Lubuk Kilangan,LUBUK KILANGAN,125,105,84.02
2025-03-31,Lubuk Begalung,LUBUK BEGALUNG,156,129,82.74
2025-03-31,Lubuk Begalung,PEGAMBIRAN,88,72,81.55
2025-03-31,Padang Selatan,SEBERANG PADANG,125,116,92.96
2025-03-31,Padang Selatan,PEMANCUNGAN,161,148,91.88
2025-03-31,Padang Selatan,RAWANG,132,114,86.0
2025-03-31,Padang Timur,ANDALAS,138,125,90.55
2025-03-31,Padang Timur,PARAK KARAKAH,100,92,91.84
2025-03-31,Padang Barat,PADANG PASIR,63,53,84.12
2025-03-31,Padang Utara,ULAK KARANG,96,87,91.03
2025-03-31,Padang Utara,AIR TAWAR,133,111,83.57
2025-03-31,Padang Utara,ALAI,72,66,92.0
2025-03-31,Nanggalo,NANGGALO,49,42,86.02
2025-03-31,Nanggalo,LAPAI,107,87,81.24
2025-03-31,Kuranji,BELIMBING,78,70,90.27
2025-03-31,Kuranji,KURANJI,63,51,81.46
2025-03-31,Kuranji,AMBACANG,130,113,86.68
2025-03-31,Pauh,PAUH,130,121,92.7
2025-03-31,Koto Tangah,AIR DINGIN,121,111,91.89
2025-03-31,Koto Tangah,LB.BUAYA,82,69,83.8
2025-03-31,Koto Tangah,IKUR KOTO,146,127,86.71
2025-03-31,Koto Tangah,ANAK AIR,138,109,79.21
2025-03-31,Koto Tangah,TUNGGUL HITAM,86,75,87.68
2025-04-30,Bungus Teluk Kabung,BUNGUS,118,104,87.96
2025-04-30,Lubuk Kilangan,LUBUK KILANGAN,96,78,81.72
2025-04-30,Lubuk Begalung,LUBUK BEGALUNG,156,121,77.73
2025-04-30,Lubuk Begalung,PEGAMBIRAN,97,80,82.45
2025-04-30,Padang Selatan,SEBERANG PADANG,156,129,82.39
2025-04-30,Padang Selatan,PEMANCUNGAN,123,113,91.98
2025-04-30,Padang Selatan,RAWANG,84,73,87.45
2025-04-30,Padang Timur,ANDALAS,76,71,93.02
2025-04-30,Padang Timur,PARAK KARAKAH,70,59,84.66
2025-04-30,Padang Barat,PADANG PASIR,57,48,84.68
2025-04-30,Padang Utara,ULAK KARANG,72,61,85.01
2025-04-30,Padang Utara,AIR TAWAR,119,104,87.1
2025-04-30,Padang Utara,ALAI,69,63,91.76
2025-04-30,Nanggalo,NANGGALO,123,100,81.07
2025-04-30,Nanggalo,LAPAI,99,79,79.93
2025-04-30,Kuranji,BELIMBING,123,114,92.89
2025-04-30,Kuranji,KURANJI,125,104,83.12
2025-04-30,Kuranji,AMBACANG,94,79,84.35
2025-04-30,Pauh,PAUH,107,84,78.11
2025-04-30,Koto Tangah,AIR DINGIN,78,65,83.1
2025-04-30,Koto Tangah,LB.BUAYA,89,81,90.52
2025-04-30,Koto Tangah,IKUR KOTO,137,113,82.34
2025-04-30,Koto Tangah,ANAK AIR,112,91,80.97
2025-04-30,Koto Tangah,TUNGGUL HITAM,86,73,84.43
2025-05-31,Bungus Teluk Kabung,BUNGUS,86,68,79.23
2025-05-31,Lubuk Kilangan,LUBUK KILANGAN,69,59,85.28
2025-05-31,Lubuk Begalung,LUBUK BEGALUNG,94,73,77.81
2025-05-31,Lubuk Begalung,PEGAMBIRAN,109,99,90.76
2025-05-31,Padang Selatan,SEBERANG PADANG,133,113,85.25
2025-05-31,Padang Selatan,PEMANCUNGAN,78,72,92.42
2025-05-31,Padang Selatan,RAWANG,104,86,82.39
2025-05-31,Padang Timur,ANDALAS,111,92,83.33
2025-05-31,Padang Timur,PARAK KARAKAH,45,41,91.22
2025-05-31,Padang Barat,PADANG PASIR,73,67,91.31
2025-05-31,Padang Utara,ULAK KARANG,48,38,79.97
2025-05-31,Padang Utara,AIR TAWAR,104,97,93.13
2025-05-31,Padang Utara,ALAI,115,88,76.53
2025-05-31,Nanggalo,NANGGALO,105,84,79.87
2025-05-31,Nanggalo,LAPAI,67,52,77.41
2025-05-31,Kuranji,BELIMBING,63,52,83.24
2025-05-31,Kuranji,KURANJI,76,65,84.93
2025-05-31,Kuranji,AMBACANG,123,106,86.07
2025-05-31,Pauh,PAUH,155,133,85.89
2025-05-31,Koto Tangah,AIR DINGIN,85,69,80.99
2025-05-31,Koto Tangah,LB.BUAYA,65,61,93.13
2025-05-31,Koto Tangah,IKUR KOTO,121,113,93.74
2025-05-31,Koto Tangah,ANAK AIR,137,112,81.93
2025-05-31,Koto Tangah,TUNGGUL HITAM,100,86,85.69
2025-06-30,Bungus Teluk Kabung,BUNGUS,80,71,88.35
2025-06-30,Lubuk Kilangan,LUBUK KILANGAN,105,81,77.21
2025-06-30,Lubuk Begalung,LUBUK BEGALUNG,137,122,88.86
2025-06-30,Lubuk Begalung,PEGAMBIRAN,66,52,78.8
2025-06-30,Padang Selatan,SEBERANG PADANG,43,36,84.43
2025-06-30,Padang Selatan,PEMANCUNGAN,132,102,77.53
2025-06-30,Padang Selatan,RAWANG,58,51,88.76
2025-06-30,Padang Timur,ANDALAS,62,49,78.5
2025-06-30,Padang Timur,PARAK KARAKAH,139,111,79.74
2025-06-30,Padang Barat,PADANG PASIR,79,61,76.91
2025-06-30,Padang Utara,ULAK KARANG,119,108,90.86
2025-06-30,Padang Utara,AIR TAWAR,140,120,85.86
2025-06-30,Padang Utara,ALAI,120,108,89.98
2025-06-30,Nanggalo,NANGGALO,63,58,92.11
2025-06-30,Nanggalo,LAPAI,131,118,89.75
2025-06-30,Kuranji,BELIMBING,67,61,91.59
2025-06-30,Kuranji,KURANJI,164,147,89.6
2025-06-30,Kuranji,AMBACANG,105,90,85.72
2025-06-30,Pauh,PAUH,159,132,83.02
2025-06-30,Koto Tangah,AIR DINGIN,106,90,85.3
2025-06-30,Koto Tangah,LB.BUAYA,92,78,85.28
2025-06-30,Koto Tangah,IKUR KOTO,103,93,89.84
2025-06-30,Koto Tangah,ANAK AIR,116,101,86.83
2025-06-30,Koto Tangah,TUNGGUL HITAM,100,86,86.25
2025-07-31,Bungus Teluk Kabung,BUNGUS,114,97,84.68
2025-07-31,Lubuk Kilangan,LUBUK KILANGAN,62,54,86.62
2025-07-31,Lubuk Begalung,LUBUK BEGALUNG,93,77,82.41
2025-07-31,Lubuk Begalung,PEGAMBIRAN,120,110,91.84
2025-07-31,Padang Selatan,SEBERANG PADANG,135,124,91.64
2025-07-31,Padang Selatan,PEMANCUNGAN,98,82,83.17
2025-07-31,Padang Selatan,RAWANG,145,123,85.1
2025-07-31,Padang Timur,ANDALAS,73,62,84.42
2025-07-31,Padang Timur,PARAK KARAKAH,142,116,81.69
2025-07-31,Padang Barat,PADANG PASIR,92,84,91.36
2025-07-31,Padang Utara,ULAK KARANG,73,57,78.29
2025-07-31,Padang Utara,AIR TAWAR,124,110,88.87
2025-07-31,Padang Utara,ALAI,76,64,84.2
2025-07-31,Nanggalo,NANGGALO,116,94,81.05
2025-07-31,Nanggalo,LAPAI,97,89,92.25
2025-07-31,Kuranji,BELIMBING,54,43,78.8
2025-07-31,Kuranji,KURANJI,89,75,84.24
2025-07-31,Kuranji,AMBACANG,90,78,86.25
2025-07-31,Pauh,PAUH,47,40,84.35
2025-07-31,Koto Tangah,AIR DINGIN,115,95,82.36
2025-07-31,Koto Tangah,LB.BUAYA,127,114,89.95
2025-07-31,Koto Tangah,IKUR KOTO,91,80,88.22
2025-07-31,Koto Tangah,ANAK AIR,97,87,89.37
2025-07-31,Koto Tangah,TUNGGUL HITAM,115,99,85.77
2025-08-31,Bungus Teluk Kabung,BUNGUS,153,130,85.01
2025-08-31,Lubuk Kilangan,LUBUK KILANGAN,97,76,77.84
2025-08-31,Lubuk Begalung,LUBUK BEGALUNG,144,120,83.07
2025-08-31,Lubuk Begalung,PEGAMBIRAN,104,83,80.23
2025-08-31,Padang Selatan,SEBERANG PADANG,93,73,78.8
2025-08-31,Padang Selatan,PEMANCUNGAN,139,120,86.18
2025-08-31,Padang Selatan,RAWANG,109,92,84.61
2025-08-31,Padang Timur,ANDALAS,120,96,80.2
